,date,microsoft excel,customer service,microsoft office,scheduling,sales,budgeting,supervisory skills,project management,microsoft word,customer contact,microsoft powerpoint,repair,accounting,retail setting,staff management,SQL,software development,cleaning,data entry,inspection,patient care,microsoft vista,administrative support,business development,JAVA
0,2007-01-01,5,10,25,4,59,1,0,2,12,0,0,64,40,0,0,100,4,65,10,9,27,100,0,52,86
1,2007-02-01,5,13,30,2,50,1,0,3,16,0,4,54,33,0,0,81,0,50,9,28,19,89,0,19,100
2,2007-03-01,6,13,21,3,57,3,0,2,12,0,2,64,27,0,0,85,8,68,4,19,40,57,0,20,92
3,2007-04-01,3,11,22,4,56,2,0,3,15,0,4,59,30,0,0,80,0,56,8,10,16,54,0,28,86
4,2007-05-01,5,14,22,1,50,1,0,2,11,0,4,70,26,0,0,88,0,65,6,12,17,56,0,17,82
5,2007-06-01,3,13,20,4,55,1,0,2,12,0,4,72,27,0,0,68,4,100,5,13,17,55,0,25,65
6,2007-07-01,5,12,17,2,57,2,0,2,7,0,2,81,33,0,0,87,4,88,12,15,0,44,0,33,70
7,2007-08-01,4,17,34,2,62,2,0,1,13,0,2,66,41,0,0,87,6,71,9,16,27,70,0,55,76
8,2007-09-01,4,15,34,6,52,2,0,2,16,0,3,61,44,0,0,68,0,56,6,35,13,78,0,39,85
9,2007-10-01,2,15,26,3,53,2,0,2,11,0,2,59,41,0,0,91,9,84,6,23,14,44,0,35,76
10,2007-11-01,4,13,27,2,72,1,0,2,13,0,3,65,25,0,0,68,3,62,7,10,28,58,0,21,70
11,2007-12-01,5,12,24,3,50,2,0,1,12,0,2,57,29,0,0,71,7,79,6,18,22,52,0,30,65
12,2008-01-01,6,16,29,4,54,1,0,3,17,0,2,67,33,0,0,79,7,79,11,18,12,50,0,25,68
13,2008-02-01,6,12,28,3,60,1,0,2,13,0,3,52,34,0,0,68,5,71,8,10,20,79,0,46,73
14,2008-03-01,4,15,20,2,54,1,0,2,16,0,3,59,36,0,0,71,2,68,4,15,21,54,0,29,69
15,2008-04-01,3,20,28,4,53,1,0,1,14,0,4,67,38,0,0,84,6,79,3,17,16,66,0,31,87
16,2008-05-01,3,13,28,4,54,2,0,1,11,0,3,59,29,0,0,71,3,62,8,15,16,33,0,22,71
17,2008-06-01,3,16,23,3,61,1,0,3,11,0,2,55,25,0,0,72,6,66,6,10,14,40,0,37,67
18,2008-07-01,4,18,17,3,59,1,0,1,13,0,2,67,25,0,0,84,4,85,9,17,21,30,0,17,58
19,2008-08-01,3,24,31,3,51,1,0,1,17,0,1,70,41,0,0,78,2,84,7,14,20,62,0,13,64
20,2008-09-01,5,21,28,4,57,1,0,1,24,0,3,61,37,0,0,69,4,70,7,19,21,69,0,15,63
21,2008-10-01,4,20,22,3,52,0,0,2,17,0,2,64,30,0,0,66,3,75,10,13,17,35,0,28,68
22,2008-11-01,2,23,23,1,74,1,0,2,15,0,4,62,29,0,0,46,3,71,5,8,24,38,0,32,58
23,2008-12-01,4,29,20,2,57,1,0,1,12,0,2,61,32,0,0,68,2,67,7,7,19,41,0,20,70
24,2009-01-01,4,30,27,2,63,0,0,2,15,0,2,70,39,0,0,71,4,73,3,14,25,54,0,29,60
25,2009-02-01,5,26,22,3,65,1,0,3,16,0,2,66,42,0,0,73,4,62,5,12,26,33,0,53,66
26,2009-03-01,4,24,24,2,62,1,0,2,14,0,2,70,37,0,0,72,5,82,6,18,17,57,0,32,74
27,2009-04-01,2,28,22,1,58,1,0,2,15,0,3,66,32,0,0,77,2,76,4,11,20,43,0,21,65
28,2009-05-01,4,29,26,2,55,1,0,2,17,0,2,74,32,0,0,70,2,85,4,15,14,49,0,35,59
29,2009-06-01,5,33,20,3,66,1,0,2,14,0,2,81,26,0,0,76,4,77,10,14,23,61,0,23,62
30,2009-07-01,3,32,23,2,65,0,0,2,12,0,1,80,30,0,0,78,5,81,5,19,14,54,0,10,65
31,2009-08-01,3,38,34,2,62,1,0,2,15,0,2,86,41,0,0,72,2,90,6,17,11,50,0,19,68
32,2009-09-01,4,29,28,1,58,1,0,2,20,0,5,68,39,0,0,65,3,69,8,20,10,40,0,20,58
33,2009-10-01,4,28,33,3,55,1,0,2,16,0,2,77,37,0,0,62,3,76,6,27,35,35,0,25,52
34,2009-11-01,4,36,33,2,100,1,0,1,20,0,2,70,30,0,0,70,3,79,3,20,18,54,0,10,51
35,2009-12-01,3,42,25,1,58,1,0,1,13,0,2,70,29,0,0,58,3,77,3,13,16,34,0,14,52
36,2010-01-01,5,33,31,2,59,1,0,2,19,0,3,66,34,0,0,72,4,89,7,19,17,38,0,20,54
37,2010-02-01,5,31,28,1,64,1,0,1,21,0,2,65,39,0,0,81,3,74,7,16,12,46,0,13,64
38,2010-03-01,3,35,20,2,60,1,0,3,17,0,2,76,35,0,0,70,4,81,4,25,15,22,0,28,61
39,2010-04-01,3,31,27,2,62,1,0,1,20,0,2,70,33,0,0,83,2,75,5,13,31,16,0,22,54
40,2010-05-01,5,39,30,2,62,0,0,1,15,0,3,71,36,0,0,62,8,88,3,15,19,28,0,28,47
41,2010-06-01,2,38,25,4,67,1,0,1,13,0,3,89,29,0,0,77,0,100,4,21,21,16,0,27,46
42,2010-07-01,3,39,22,1,66,1,0,3,13,0,2,85,35,0,0,76,2,89,2,25,15,22,0,20,57
43,2010-08-01,4,34,33,2,65,1,0,2,11,0,3,94,38,0,0,70,2,84,3,24,31,22,0,19,63
44,2010-09-01,5,32,35,2,58,1,0,1,18,0,2,78,32,0,0,56,4,59,5,18,9,32,0,47,53
45,2010-10-01,4,24,33,2,54,1,0,2,22,0,4,69,32,0,0,64,7,72,4,20,74,17,0,20,63
46,2010-11-01,5,33,30,5,76,1,0,2,23,0,5,65,34,0,0,79,6,69,2,11,27,26,0,10,58
47,2010-12-01,4,37,24,2,59,1,0,1,14,0,1,63,29,0,0,66,4,72,4,18,20,18,0,20,50
48,2011-01-01,6,35,29,2,64,0,0,1,16,0,2,67,36,0,0,59,3,85,5,13,10,16,0,13,61
49,2011-02-01,4,35,25,2,64,1,0,1,18,0,3,71,36,0,0,66,2,67,4,16,27,17,0,17,61
50,2011-03-01,4,30,26,2,73,1,0,1,15,0,2,74,34,0,0,66,3,81,4,17,13,11,0,24,57
51,2011-04-01,3,32,19,3,62,1,0,2,15,0,2,79,33,0,0,64,2,73,5,15,34,16,0,21,62
52,2011-05-01,4,33,22,2,60,1,0,1,15,0,3,79,26,0,0,61,3,76,4,16,21,14,0,10,53
53,2011-06-01,5,37,22,2,66,1,0,1,11,0,2,81,28,0,0,65,1,78,4,16,23,11,0,13,73
54,2011-07-01,3,39,19,2,73,1,0,1,10,0,1,87,33,0,0,66,2,80,5,19,25,14,0,20,59
55,2011-08-01,4,35,27,3,71,1,0,2,17,0,2,85,37,0,0,67,3,81,2,16,21,26,0,29,64
56,2011-09-01,2,41,23,2,67,0,0,2,18,0,3,71,41,0,0,66,2,72,4,15,21,13,0,18,64
57,2011-10-01,4,36,21,3,59,0,0,2,18,0,2,74,30,0,0,69,3,80,5,13,15,7,0,14,61
58,2011-11-01,3,34,23,2,84,1,0,1,13,0,2,65,32,0,0,65,4,69,3,15,9,17,0,14,66
59,2011-12-01,2,35,24,2,60,0,0,1,14,0,2,76,28,0,0,65,3,81,2,12,17,15,0,21,60
60,2012-01-01,3,38,24,2,64,0,0,1,16,0,3,70,34,0,0,63,2,70,5,18,16,11,0,13,54
61,2012-02-01,3,34,23,3,65,1,0,2,16,0,2,71,32,0,0,55,3,70,2,17,22,13,0,22,66
62,2012-03-01,3,36,22,2,64,1,0,2,10,0,2,72,27,0,0,61,3,77,4,14,34,8,0,11,61
63,2012-04-01,4,36,22,2,61,1,0,1,16,0,3,77,34,0,0,64,2,73,6,15,36,14,0,14,64
64,2012-05-01,4,39,16,2,62,0,0,1,11,0,2,77,27,0,0,66,1,87,4,12,18,12,0,13,57
65,2012-06-01,4,35,17,2,62,1,0,2,9,0,2,85,26,0,0,66,2,87,6,23,22,14,0,18,57
66,2012-07-01,2,41,21,3,63,1,0,1,10,0,1,86,25,0,0,68,3,81,4,22,35,8,0,15,61
67,2012-08-01,3,42,27,2,68,0,0,2,14,0,2,83,32,0,0,73,2,81,3,19,25,6,0,18,69
68,2012-09-01,3,41,23,2,57,1,0,1,18,0,3,75,37,0,0,59,2,74,5,15,25,10,0,15,69
69,2012-10-01,5,47,21,3,53,1,0,1,15,0,2,66,33,0,0,63,3,76,4,12,33,12,0,13,66
70,2012-11-01,4,44,19,2,73,1,0,1,15,0,3,63,31,0,0,54,1,82,4,12,22,10,0,6,64
71,2012-12-01,2,43,21,2,56,1,0,1,12,0,2,66,21,0,0,47,2,75,3,7,18,6,0,10,50
72,2013-01-01,4,40,25,2,60,0,0,1,12,0,2,68,31,0,0,56,3,74,5,16,19,15,0,11,87
73,2013-02-01,4,42,20,2,61,1,0,2,16,0,1,61,36,0,0,64,3,72,4,13,26,10,0,10,75
74,2013-03-01,3,39,19,1,63,1,0,2,13,0,1,71,32,0,0,59,2,76,4,17,31,6,0,19,69
75,2013-04-01,4,36,19,2,63,1,0,1,16,0,3,74,31,0,0,61,2,83,2,16,31,16,0,16,73
76,2013-05-01,3,40,18,2,59,1,0,1,11,0,2,77,27,0,0,56,1,90,3,15,15,9,0,16,59
77,2013-06-01,3,46,17,3,60,0,0,1,10,0,1,85,26,0,0,60,2,77,2,16,23,4,0,14,61
78,2013-07-01,3,50,16,2,68,0,0,2,10,0,1,87,25,0,0,61,2,91,2,17,25,3,0,26,58
79,2013-08-01,4,49,25,3,63,1,0,2,12,0,1,86,30,0,0,61,4,81,3,15,22,8,0,17,52
80,2013-09-01,3,49,25,2,56,1,0,2,19,0,3,76,35,0,0,58,3,82,4,17,37,4,0,18,55
81,2013-10-01,4,44,21,3,57,1,0,2,18,0,2,73,32,0,0,67,2,87,2,17,30,8,0,14,71
82,2013-11-01,3,47,19,2,72,1,0,1,14,0,2,66,29,0,0,62,2,76,3,13,25,3,0,16,61
83,2013-12-01,2,49,19,2,54,1,0,1,12,0,2,74,24,0,0,45,1,71,3,7,15,6,0,21,51
84,2014-01-01,4,54,23,2,57,1,0,1,13,0,1,73,32,0,0,56,1,82,4,14,16,4,0,16,63
85,2014-02-01,3,58,19,2,63,1,0,1,14,0,2,74,37,0,0,52,1,74,2,15,21,11,0,17,60
86,2014-03-01,3,54,17,2,61,1,0,2,11,0,1,74,27,0,0,49,1,78,3,18,19,4,0,8,46
87,2014-04-01,3,49,16,2,62,1,0,2,11,0,1,76,33,0,0,55,3,75,3,18,20,4,0,17,56
88,2014-05-01,3,49,19,2,61,1,0,1,12,0,2,77,28,0,0,59,2,85,3,19,17,11,0,10,53
89,2014-06-01,3,54,17,3,62,0,0,1,7,0,1,85,23,0,0,60,1,87,3,21,26,9,0,20,51
90,2014-07-01,3,54,18,3,64,1,0,1,8,0,1,99,25,0,0,60,3,92,3,18,23,9,0,12,57
91,2014-08-01,3,52,25,2,62,0,0,2,11,0,1,82,31,0,0,60,2,78,2,16,22,6,0,12,56
92,2014-09-01,3,52,23,3,60,1,0,1,18,0,1,72,43,0,0,64,2,79,3,18,23,4,0,14,56
93,2014-10-01,3,49,19,3,56,1,0,1,17,0,1,68,33,0,0,61,3,70,3,18,19,11,0,10,58
94,2014-11-01,2,49,14,1,66,1,0,1,11,0,1,68,27,0,0,47,3,67,3,17,20,8,0,20,53
95,2014-12-01,2,56,16,2,56,1,0,1,12,0,1,68,27,0,0,45,2,73,2,13,13,6,0,14,44
96,2015-01-01,4,56,20,3,55,1,0,1,13,0,1,68,34,0,0,43,3,75,3,18,14,3,0,15,57
97,2015-02-01,2,56,18,2,57,1,0,1,12,0,1,69,31,0,0,53,2,67,3,13,19,5,0,10,57
98,2015-03-01,4,55,15,2,59,1,0,2,12,0,1,74,33,0,0,56,3,87,2,19,16,9,0,13,50
99,2015-04-01,2,51,16,3,62,1,0,2,11,0,2,77,30,0,0,53,1,86,3,19,31,3,0,11,54
100,2015-05-01,3,57,13,2,62,0,0,1,10,0,1,82,27,0,0,49,2,83,4,20,18,3,0,20,48
101,2015-06-01,2,66,13,2,64,1,0,1,8,0,1,98,22,0,0,60,1,88,3,20,23,13,0,10,48
102,2015-07-01,3,70,12,2,68,1,0,1,7,0,1,100,22,0,0,60,1,97,3,22,22,6,0,8,52
103,2015-08-01,3,62,23,2,64,1,0,2,11,0,1,84,26,0,0,55,1,85,3,14,20,5,0,15,53
104,2015-09-01,3,59,20,3,57,1,0,2,16,0,2,74,40,0,0,54,2,80,3,18,31,11,0,10,61
105,2015-10-01,3,70,12,2,55,1,0,2,14,0,1,69,31,0,0,52,2,72,2,17,31,2,0,14,47
106,2015-11-01,2,71,12,2,68,1,0,1,11,0,1,69,25,0,0,43,1,77,3,16,24,5,0,6,40
107,2015-12-01,3,86,11,2,60,1,0,1,7,0,1,69,24,0,0,39,1,70,2,15,20,7,0,11,35
108,2016-01-01,3,69,9,2,59,1,0,1,8,0,1,74,25,0,0,37,2,84,4,15,26,6,0,13,34
109,2016-02-01,2,73,10,2,69,1,0,1,8,0,1,75,32,0,0,45,2,78,3,16,30,2,0,12,42
110,2016-03-01,2,73,8,2,64,0,0,1,6,0,1,84,34,0,0,44,1,87,3,19,30,0,0,11,40
111,2016-04-01,2,67,10,2,64,1,0,1,7,0,1,78,25,0,0,42,2,84,2,15,34,3,0,13,42
112,2016-05-01,1,75,8,1,65,1,0,1,5,0,1,88,21,0,0,37,1,80,2,15,18,2,0,12,37
113,2016-06-01,1,75,6,2,66,0,0,1,6,0,0,95,18,0,0,38,2,88,2,17,19,3,0,16,37
114,2016-07-01,1,88,7,2,66,0,0,1,4,0,0,89,18,0,0,37,1,89,2,15,18,0,0,11,34
115,2016-08-01,2,76,10,2,64,1,0,1,8,0,0,85,24,0,0,39,1,77,2,18,29,4,0,7,37
116,2016-09-01,2,78,9,2,60,1,0,1,11,0,1,75,28,0,0,40,2,74,3,15,30,3,0,10,41
117,2016-10-01,2,71,8,2,58,1,0,1,11,0,1,72,24,0,0,43,1,70,3,16,27,2,0,7,43
118,2016-11-01,2,71,7,2,69,1,0,1,8,0,1,70,23,0,0,36,1,74,1,15,28,3,0,8,42
119,2016-12-01,1,89,6,2,56,1,0,1,5,0,1,72,20,0,0,39,1,76,3,13,19,2,0,5,34
120,2017-01-01,2,77,9,3,59,0,0,1,8,0,0,73,25,0,0,42,2,77,3,15,29,4,0,8,41
121,2017-02-01,2,77,8,2,72,1,0,1,8,0,1,74,33,0,0,42,2,77,2,15,31,2,0,14,43
122,2017-03-01,2,77,8,3,66,1,0,1,7,0,1,80,27,0,0,45,1,81,2,18,33,2,0,17,41
123,2017-04-01,3,76,7,3,65,1,0,1,7,0,1,79,24,0,0,38,1,83,2,15,24,2,0,14,41
124,2017-05-01,2,85,7,2,68,1,0,1,5,0,1,90,19,0,0,38,2,82,2,18,16,2,0,7,35
125,2017-06-01,1,100,6,3,74,0,0,1,6,0,0,95,17,0,0,42,1,92,3,20,27,2,0,12,34
126,2017-07-01,1,99,7,2,73,1,0,1,4,0,0,100,19,0,0,34,1,96,3,17,17,8,0,4,35
127,2017-08-01,2,93,9,2,66,0,0,2,8,0,1,86,24,0,0,42,1,84,3,20,26,2,0,12,35
128,2017-09-01,2,84,9,2,63,1,0,1,10,0,1,76,28,0,0,37,2,81,2,15,30,0,0,15,35
129,2017-10-01,2,90,6,2,60,1,0,1,8,0,0,75,29,0,0,43,2,81,4,17,30,2,0,15,41
130,2017-11-01,2,90,6,2,69,0,0,1,7,0,0,71,22,0,0,32,1,79,3,14,33,0,0,10,31
131,2017-12-01,1,96,6,3,55,1,0,1,5,0,0,71,18,0,0,28,1,77,2,14,17,2,0,7,27
